Time,Stock,Brd,Price,Qty,BT,BC,SC,m
13:39:19,INDF,RG,6350,3,F,CS,YU,D
13:39:19,INDF,RG,6350,10,D,CC,YU,D
13:39:19,INDF,RG,6350,5,D,CC,YU,D
13:39:19,INDF,RG,6350,37,D,PD,YU,D
13:39:14,INDF,RG,6350,63,D,PD,YU,D
13:39:14,INDF,RG,6350,2,D,CC,YU,D
13:39:14,INDF,RG,6350,1,D,PD,YU,D
13:39:14,INDF,RG,6350,3,D,DH,YU,D
13:39:14,INDF,RG,6350,1,D,PD,YU,D
13:39:14,INDF,RG,6350,1,D,CC,YU,D
13:39:14,INDF,RG,6350,2,F,CS,YU,D
13:39:14,INDF,RG,6350,27,D,GR,YU,D
13:39:12,INDF,RG,6350,100,D,GR,YU,D
13:37:50,INDF,RG,6350,117,D,GR,ZP,F
13:37:50,INDF,RG,6375,439,D,FZ,ZP,F
13:37:50,INDF,RG,6375,1,D,FZ,XC,D
13:37:50,INDF,RG,6375,11,D,FZ,XC,D
13:37:50,INDF,RG,6375,103,D,FZ,AK,F
13:37:50,INDF,RG,6375,10,D,FZ,KK,D
13:37:50,INDF,RG,6375,2,D,FZ,KK,D
13:37:50,INDF,RG,6375,127,D,FZ,CS,F
13:37:50,INDF,RG,6375,1,D,FZ,PD,D
13:37:50,INDF,RG,6375,99,D,FZ,BB,D
13:37:50,INDF,RG,6375,160,D,FZ,FS,D
13:37:50,INDF,RG,6375,21,D,FZ,RX,D
13:37:50,INDF,RG,6375,26,D,FZ,NI,D
13:37:44,INDF,RG,6350,1,D,GR,DX,D
13:37:30,INDF,RG,6375,4,F,RX,NI,D
13:37:30,INDF,RG,6375,1,F,RX,DX,D
13:37:30,INDF,RG,6375,1,F,RX,PD,D
13:37:30,INDF,RG,6375,2,F,RX,ZP,F
13:37:30,INDF,RG,6375,2,F,RX,AK,F
13:37:12,INDF,RG,6350,5,D,GR,AT,D
13:37:01,INDF,RG,6350,8,D,GR,RX,D
13:35:42,INDF,RG,6375,21,F,RX,AK,F
13:35:35,INDF,RG,6375,20,D,TP,AK,F
13:35:26,INDF,RG,6350,19,D,GR,ZP,F
13:35:20,INDF,RG,6375,82,F,CS,AK,F
13:35:20,INDF,RG,6375,2,F,CS,CC,D
13:35:20,INDF,RG,6375,30,F,CS,ZP,F
13:35:20,INDF,RG,6375,113,F,CS,AK,F
13:35:20,INDF,RG,6375,1,F,CS,XL,D
13:35:20,INDF,RG,6375,1,F,CS,AT,D
13:35:20,INDF,RG,6375,3,F,CS,XC,D
13:35:20,INDF,RG,6375,5,F,CS,PD,D
13:35:20,INDF,RG,6375,20,F,CS,YP,D
13:35:20,INDF,RG,6375,12,F,CS,ZP,F
13:35:20,INDF,RG,6375,2,F,CS,ZP,F
13:35:02,INDF,RG,6350,1,D,GR,DX,D
13:34:57,INDF,RG,6375,1,D,XL,ZP,F
13:34:35,INDF,RG,6350,8,D,GR,RX,D
13:34:29,INDF,RG,6350,2,D,GR,YP,D
13:34:19,INDF,RG,6375,10,F,RX,ZP,F
13:34:12,INDF,RG,6375,1,D,XC,ZP,F
13:33:42,INDF,RG,6375,16,F,RX,ZP,F
13:33:34,INDF,RG,6350,8,D,GR,RX,D
13:32:57,INDF,RG,6375,8,F,RX,ZP,F
13:32:50,INDF,RG,6350,1,D,GR,XC,D
13:32:42,INDF,RG,6350,8,D,GR,RX,D
13:32:31,INDF,RG,6350,1,D,GR,DX,D
13:32:30,INDF,RG,6350,6,D,GR,PD,D
13:32:16,INDF,RG,6350,188,D,GR,ZP,F
13:32:16,INDF,RG,6350,2,F,CS,ZP,F
13:32:16,INDF,RG,6350,5,D,NI,ZP,F
13:32:16,INDF,RG,6350,2,F,CS,ZP,F
13:32:16,INDF,RG,6350,5,D,DH,ZP,F
13:32:16,INDF,RG,6350,6,D,PD,ZP,F
13:32:16,INDF,RG,6350,15,D,YU,ZP,F
13:32:16,INDF,RG,6350,10,D,NI,ZP,F
13:32:16,INDF,RG,6350,5,D,DH,ZP,F
13:32:16,INDF,RG,6350,1,D,XC,ZP,F
13:32:16,INDF,RG,6350,5,F,CS,ZP,F
13:32:16,INDF,RG,6350,69,F,ZP,ZP,F
13:31:47,INDF,RG,6350,9,F,ZP,RX,D
13:31:15,INDF,RG,6350,1,F,ZP,NI,D
13:30:28,INDF,RG,6350,107,F,ZP,ZP,F
13:30:28,INDF,RG,6350,8,D,PD,ZP,F
13:30:28,INDF,RG,6350,1,D,NI,ZP,F
13:30:22,INDF,RG,6350,24,D,PD,AK,F
13:30:22,INDF,RG,6350,3,D,PD,AK,F
13:30:22,INDF,RG,6350,10,D,YP,AK,F
13:30:22,INDF,RG,6350,10,D,SQ,AK,F
13:30:22,INDF,RG,6350,25,D,GR,AK,F
13:30:22,INDF,RG,6350,5,D,YP,AK,F
13:30:22,INDF,RG,6350,50,D,GR,AK,F
13:30:22,INDF,RG,6350,14,D,YU,AK,F
13:30:22,INDF,RG,6350,101,D,NI,AK,F
13:30:21,INDF,RG,6375,29,F,ZP,ZP,F
13:30:18,INDF,RG,6375,15,D,YP,ZP,F
13:30:17,INDF,RG,6375,4,D,YP,ZP,F
13:30:16,INDF,RG,6350,7,D,NI,YP,D
13:30:09,INDF,RG,6375,3,D,CC,ZP,F
13:30:08,INDF,RG,6375,10,D,CC,ZP,F
13:30:06,INDF,RG,6350,11,D,NI,AK,F
13:30:06,INDF,RG,6350,1,D,SQ,AK,F
13:30:06,INDF,RG,6350,5,F,CS,AK,F
13:30:06,INDF,RG,6350,1,D,LG,AK,F
13:30:06,INDF,RG,6350,2,D,CP,AK,F
13:30:06,INDF,RG,6350,3,F,CS,AK,F
13:30:06,INDF,RG,6350,80,D,EP,AK,F
13:30:06,INDF,RG,6375,4,F,AK,ZP,F
13:30:05,INDF,RG,6375,1,D,XC,ZP,F
13:30:04,INDF,RG,6375,1,D,KK,ZP,F
13:30:04,INDF,RG,6375,1,D,AT,ZP,F
13:30:04,INDF,RG,6375,4,D,PD,ZP,F
13:30:04,INDF,RG,6350,1,D,EP,PD,D
13:30:04,INDF,RG,6375,2,D,PD,ZP,F
13:30:02,INDF,RG,6375,6,D,EP,ZP,F
13:30:02,INDF,RG,6350,2,D,EP,PD,D
13:30:02,INDF,RG,6375,1,F,AK,ZP,F
13:30:02,INDF,RG,6375,1,F,AK,ZP,F
13:30:02,INDF,RG,6375,1,D,PD,ZP,F
13:30:02,INDF,RG,6375,5,D,PD,ZP,F
13:30:02,INDF,RG,6375,10,D,SQ,ZP,F
13:30:02,INDF,RG,6350,2,D,EP,PD,D
13:30:02,INDF,RG,6350,1,D,EP,XL,D
13:30:02,INDF,RG,6375,4,D,XL,ZP,F
13:30:01,INDF,RG,6375,3,D,PD,ZP,F
13:30:01,INDF,RG,6375,1,D,PD,ZP,F
13:30:01,INDF,RG,6375,1,D,DH,ZP,F
13:30:01,INDF,RG,6375,1,D,SQ,ZP,F
11:29:52,INDF,RG,6375,2,F,ZP,ZP,F
11:29:48,INDF,RG,6350,3,D,EP,OD,D
11:29:45,INDF,RG,6375,6,F,ZP,ZP,F
11:29:37,INDF,RG,6350,5,D,EP,EP,D
11:29:31,INDF,RG,6350,3,D,EP,PD,D
11:29:30,INDF,RG,6375,33,F,ZP,ZP,F
11:29:25,INDF,RG,6350,9,D,EP,ZP,F
11:29:12,INDF,RG,6350,1,D,EP,DX,D
11:29:08,INDF,RG,6350,49,D,EP,ZP,F
11:28:00,INDF,RG,6375,18,D,YU,ZP,F
11:27:36,INDF,RG,6350,1,D,EP,NI,D
11:27:14,INDF,RG,6350,86,D,EP,ZP,F
11:26:53,INDF,RG,6350,1,D,EP,XC,D
11:26:39,INDF,RG,6350,1,D,EP,DX,D
11:25:34,INDF,RG,6375,3,D,PD,ZP,F
11:25:26,INDF,RG,6350,30,D,EP,ZP,F
11:25:21,INDF,RG,6375,20,F,ZP,ZP,F
11:24:35,INDF,RG,6350,93,D,EP,ZP,F
11:24:25,INDF,RG,6375,13,F,ZP,ZP,F
11:24:25,INDF,RG,6375,1,F,ZP,SQ,D
11:24:25,INDF,RG,6375,29,F,ZP,ZP,F
11:24:15,INDF,RG,6350,19,D,EP,AK,F
11:24:15,INDF,RG,6350,4,D,EP,ZP,F
11:24:08,INDF,RG,6350,1,D,EP,DX,D
11:23:15,INDF,RG,6375,1,F,AK,PD,D
11:23:14,INDF,RG,6350,25,D,EP,LG,D
11:22:28,INDF,RG,6350,169,D,EP,ZP,F
11:22:11,INDF,RG,6350,6,D,EP,ZP,F
11:21:45,INDF,RG,6375,1,F,AK,PD,D
11:21:30,INDF,RG,6350,19,D,EP,YU,F
11:21:29,INDF,RG,6350,1,D,EP,DX,D
11:21:28,INDF,RG,6350,2,D,EP,DR,D
11:20:53,INDF,RG,6350,1,D,EP,EP,D
11:20:53,INDF,RG,6350,20,D,EP,FS,D
11:20:24,INDF,RG,6375,5,F,ZP,YU,F
11:20:24,INDF,RG,6375,11,F,ZP,YU,D
11:20:23,INDF,RG,6350,1,D,EP,ZP,F
11:20:21,INDF,RG,6350,37,D,EP,ZP,F
11:20:04,INDF,RG,6375,72,F,ZP,YU,D
11:20:01,INDF,RG,6350,128,D,EP,ZP,F
11:20:01,INDF,RG,6350,4,D,EP,ZP,F
11:20:00,INDF,RG,6375,39,D,YU,YU,D
11:19:10,INDF,RG,6375,2,D,NI,YU,D
11:19:00,INDF,RG,6350,100,D,EP,YU,D
11:18:59,INDF,RG,6350,47,D,EP,ZP,F
11:18:59,INDF,RG,6350,1,D,EP,ZP,F
11:18:59,INDF,RG,6350,2,D,EP,DX,D
11:18:58,INDF,RG,6350,45,D,EP,YU,D
11:18:58,INDF,RG,6350,1,F,AK,YU,D
11:18:58,INDF,RG,6350,2,D,NI,YU,D
11:18:58,INDF,RG,6350,10,D,CC,YU,D
11:18:58,INDF,RG,6350,16,D,YU,YU,D
11:18:58,INDF,RG,6350,17,D,YP,YU,D
11:18:58,INDF,RG,6350,9,D,YP,YU,D
11:18:51,INDF,RG,6350,1,D,YP,ZP,F
11:18:30,INDF,RG,6375,1,F,AK,YU,D
11:18:27,INDF,RG,6350,3,D,YP,ZP,F
11:18:27,INDF,RG,6350,17,D,YP,ZP,F
11:18:27,INDF,RG,6350,47,D,PD,ZP,F
11:18:27,INDF,RG,6350,3,D,PD,ZP,F
11:17:45,INDF,RG,6350,30,D,PD,AK,F
11:17:45,INDF,RG,6350,2,D,PD,AK,F
11:17:45,INDF,RG,6350,9,D,PD,AK,F
11:17:17,INDF,RG,6350,41,D,PD,ZP,F
11:17:17,INDF,RG,6350,3,F,CS,ZP,F
11:17:17,INDF,RG,6350,10,D,YP,ZP,F
11:17:17,INDF,RG,6350,10,D,AR,ZP,F
11:17:17,INDF,RG,6350,5,D,NI,ZP,F
11:17:17,INDF,RG,6350,1,D,PD,ZP,F
11:17:17,INDF,RG,6350,2,D,YP,ZP,F
11:17:17,INDF,RG,6350,2,F,CS,ZP,F
11:17:17,INDF,RG,6350,3,D,LS,ZP,F
11:17:17,INDF,RG,6350,1,D,XC,ZP,F
11:17:17,INDF,RG,6350,3,D,PD,ZP,F
11:17:17,INDF,RG,6350,1,D,CC,ZP,F
11:17:17,INDF,RG,6350,32,D,PD,ZP,F
11:17:13,INDF,RG,6350,4,D,PD,ZP,F
11:16:22,INDF,RG,6350,1,D,PD,DX,D
11:16:12,INDF,RG,6375,1,D,YP,YU,D
11:16:00,INDF,RG,6350,13,D,PD,YU,F
11:16:00,INDF,RG,6350,13,D,YP,YU,F
11:15:18,INDF,RG,6350,12,D,YP,ZP,F
11:15:18,INDF,RG,6350,1,D,YP,ZP,F
11:15:18,INDF,RG,6350,5,D,NI,ZP,F
11:15:18,INDF,RG,6350,1,D,YP,ZP,F
11:15:17,INDF,RG,6350,1,D,YP,ZP,F
11:15:17,INDF,RG,6350,2,D,YP,ZP,F
11:14:59,INDF,RG,6350,13,D,YP,ZP,F
11:14:59,INDF,RG,6350,2,D,NI,ZP,F
11:14:59,INDF,RG,6350,36,F,ZP,ZP,F
11:14:32,INDF,RG,6350,5,F,ZP,SQ,D
11:13:43,INDF,RG,6350,1,F,ZP,DX,D
11:13:13,INDF,RG,6350,10,F,ZP,PD,D
11:13:12,INDF,RG,6350,3,F,ZP,ZP,F
11:13:06,INDF,RG,6350,50,F,ZP,AK,F
11:13:06,INDF,RG,6350,20,D,YP,AK,F
11:13:06,INDF,RG,6350,1,D,YP,AK,F
11:13:06,INDF,RG,6350,7,F,CC,AK,F
11:13:06,INDF,RG,6350,100,D,KK,AK,F
11:13:06,INDF,RG,6350,1,D,DR,AK,F
11:13:06,INDF,RG,6350,1,D,YP,AK,F
11:13:06,INDF,RG,6350,1,D,YP,AK,F
11:13:06,INDF,RG,6350,10,D,YP,AK,F
11:13:06,INDF,RG,6350,5,D,CC,AK,F
11:13:06,INDF,RG,6350,33,D,YP,AK,F
11:13:05,INDF,RG,6350,17,D,YP,ZP,F
11:13:05,INDF,RG,6350,2,D,XC,ZP,F
11:13:05,INDF,RG,6350,1,D,PD,ZP,F
11:13:05,INDF,RG,6350,3,F,CS,ZP,F
11:13:05,INDF,RG,6350,15,D,DH,ZP,F
11:13:05,INDF,RG,6350,5,D,PD,ZP,F
11:13:05,INDF,RG,6350,1,D,PD,ZP,F
11:13:05,INDF,RG,6350,17,D,YU,ZP,F
11:13:05,INDF,RG,6350,10,D,GR,ZP,F
11:13:05,INDF,RG,6350,2,F,CS,ZP,F
11:13:05,INDF,RG,6350,10,D,XA,ZP,F
11:13:05,INDF,RG,6350,1,D,NI,ZP,F
11:13:05,INDF,RG,6350,1,D,MU,ZP,F
11:13:05,INDF,RG,6350,1,D,NI,ZP,F
11:13:05,INDF,RG,6350,1,D,KK,ZP,F
11:13:05,INDF,RG,6350,5,D,YP,ZP,F
11:13:05,INDF,RG,6350,1,D,NI,ZP,F
11:13:05,INDF,RG,6350,1,F,AK,ZP,F
11:13:05,INDF,RG,6350,1,D,YP,ZP,F
11:13:05,INDF,RG,6350,3,F,CS,ZP,F
11:13:05,INDF,RG,6350,20,D,PD,ZP,F
11:13:05,INDF,RG,6350,26,D,PD,ZP,F
11:11:08,INDF,RG,6350,2,D,PD,ZP,F
11:11:08,INDF,RG,6375,28,F,ZP,YU,D
11:11:07,INDF,RG,6350,1,D,PD,DX,D
11:10:31,INDF,RG,6375,38,F,ZP,YU,D
11:10:31,INDF,RG,6350,21,D,PD,AK,F
11:10:31,INDF,RG,6350,17,D,YU,AK,F
11:10:31,INDF,RG,6350,1,D,XC,AK,F
11:10:31,INDF,RG,6350,10,D,SQ,AK,F
11:10:31,INDF,RG,6350,2,D,DX,AK,F
11:10:31,INDF,RG,6350,4,F,CS,AK,F
11:10:31,INDF,RG,6350,1,D,CC,AK,F
11:10:31,INDF,RG,6350,10,D,XA,AK,F
11:10:31,INDF,RG,6350,3,D,CC,AK,F
11:10:31,INDF,RG,6350,1,D,XC,AK,F
11:10:31,INDF,RG,6350,10,D,SQ,AK,F
11:10:31,INDF,RG,6350,1,D,XC,AK,F
11:10:31,INDF,RG,6350,1,F,AK,AK,F
11:10:31,INDF,RG,6350,69,D,YP,AK,F
11:10:29,INDF,RG,6350,100,D,YP,YU,D
11:10:28,INDF,RG,6375,1,D,XC,YU,D
11:10:27,INDF,RG,6350,100,D,YP,YU,D
11:10:26,INDF,RG,6350,2,D,YP,ZP,F
11:10:23,INDF,RG,6350,40,D,YP,ZP,F
11:10:16,INDF,RG,6375,6,F,ZP,YU,D
11:09:57,INDF,RG,6375,1,D,NI,YU,D
11:09:31,INDF,RG,6350,89,D,YP,ZP,F
11:09:31,INDF,RG,6350,2,D,PD,ZP,F
11:09:31,INDF,RG,6350,5,D,AI,ZP,F
11:09:31,INDF,RG,6350,10,D,PD,ZP,F
11:09:31,INDF,RG,6350,1,D,PD,ZP,F
11:09:31,INDF,RG,6350,10,D,YP,ZP,F
11:09:31,INDF,RG,6350,4,D,PD,ZP,F
11:09:19,INDF,RG,6375,1,F,AK,YU,D
11:09:16,INDF,RG,6350,2,F,CS,ZP,F
11:09:16,INDF,RG,6350,2,D,AI,ZP,F
11:08:57,INDF,RG,6350,30,D,AI,PD,D
11:08:28,INDF,RG,6350,1,D,AI,DX,D
11:07:29,INDF,RG,6350,137,D,AI,ZP,F
11:07:27,INDF,RG,6350,6,D,AI,ZP,F
11:07:00,INDF,RG,6375,27,D,YU,YU,D
11:07:00,INDF,RG,6375,1,F,AK,YU,D
11:06:00,INDF,RG,6350,2,D,AI,DX,D
11:05:50,INDF,RG,6375,5,D,NI,YU,D
11:05:49,INDF,RG,6375,15,D,XL,YU,D
11:05:36,INDF,RG,6350,12,D,AI,LG,D
11:05:24,INDF,RG,6350,10,D,AI,ZP,F
11:05:24,INDF,RG,6350,1,D,NI,ZP,F
11:05:24,INDF,RG,6350,1,D,PD,ZP,F
11:05:24,INDF,RG,6350,10,D,PD,ZP,F
11:05:24,INDF,RG,6350,2,F,CS,ZP,F
11:05:24,INDF,RG,6350,10,D,OD,ZP,F
11:05:24,INDF,RG,6350,3,D,IF,ZP,F
11:05:24,INDF,RG,6350,1,D,XC,ZP,F
11:05:24,INDF,RG,6350,25,F,YP,ZP,F
11:05:24,INDF,RG,6350,5,D,NI,ZP,F
11:05:24,INDF,RG,6350,5,D,SQ,ZP,F
11:05:19,INDF,RG,6350,1,F,CS,ZP,F
11:04:53,INDF,RG,6375,1,D,YP,YU,D
11:04:42,INDF,RG,6375,2,D,PD,YU,D
11:04:06,INDF,RG,6350,1,F,CS,OD,D
11:04:02,INDF,RG,6350,1,F,CS,ZP,F
11:04:02,INDF,RG,6350,2,D,YP,ZP,F
11:04:02,INDF,RG,6350,1,D,NI,ZP,F
11:03:56,INDF,RG,6375,1,D,PD,YU,D
11:03:55,INDF,RG,6350,4,D,NI,ZP,F
11:03:55,INDF,RG,6350,1,D,PD,ZP,F
11:03:55,INDF,RG,6350,1,D,EP,ZP,F
11:03:55,INDF,RG,6350,1,D,PD,ZP,F
11:03:55,INDF,RG,6350,20,D,NI,ZP,F
11:03:55,INDF,RG,6350,5,D,NI,ZP,F
11:03:55,INDF,RG,6350,8,D,PD,ZP,F
11:03:55,INDF,RG,6350,3,F,CS,ZP,F
11:03:55,INDF,RG,6350,5,D,SQ,ZP,F
11:03:55,INDF,RG,6350,10,D,CC,ZP,F
11:03:55,INDF,RG,6350,25,D,GR,ZP,F
11:03:55,INDF,RG,6350,14,D,GR,ZP,F
11:03:27,INDF,RG,6350,1,D,GR,DX,D
11:02:45,INDF,RG,6375,1,F,AK,YU,D
11:02:21,INDF,RG,6350,1,D,GR,OD,D
11:02:00,INDF,RG,6375,29,D,YU,YU,D
11:01:55,INDF,RG,6350,1,D,GR,ZP,F
11:01:53,INDF,RG,6350,33,D,GR,ZP,F
11:01:53,INDF,RG,6350,1,D,DR,ZP,F
11:01:53,INDF,RG,6350,3,D,PD,ZP,F
11:01:53,INDF,RG,6350,3,D,XC,ZP,F
11:01:53,INDF,RG,6350,1,D,YP,ZP,F
11:01:53,INDF,RG,6350,1,D,LG,ZP,F
11:01:53,INDF,RG,6350,8,D,YU,ZP,F
11:01:53,INDF,RG,6350,2,D,YU,ZP,F
11:01:51,INDF,RG,6350,1,D,YU,OD,D
11:01:44,INDF,RG,6375,3,D,XL,YU,D
11:01:31,INDF,RG,6350,3,D,YU,OD,D
11:01:02,INDF,RG,6350,50,D,YU,FS,D
11:01:00,INDF,RG,6350,24,D,YU,YU,F
11:00:50,INDF,RG,6350,1,D,YU,DX,D
10:59:09,INDF,RG,6350,61,D,YU,AK,F
10:59:09,INDF,RG,6350,2,D,YP,AK,F
10:59:09,INDF,RG,6350,2,D,XC,AK,F
10:59:09,INDF,RG,6350,50,D,OD,AK,F
10:59:09,INDF,RG,6350,5,D,SQ,AK,F
10:59:09,INDF,RG,6350,2,D,PD,AK,F
10:59:09,INDF,RG,6350,5,D,EP,AK,F
10:59:09,INDF,RG,6350,1,D,PD,AK,F
10:59:09,INDF,RG,6350,10,D,CC,AK,F
10:59:09,INDF,RG,6350,2,D,PD,AK,F
10:59:09,INDF,RG,6350,7,D,PD,AK,F
10:59:09,INDF,RG,6350,3,F,CS,AK,F
10:59:09,INDF,RG,6350,39,D,AZ,AK,F
10:59:08,INDF,RG,6350,11,D,AZ,EP,D
10:59:08,INDF,RG,6350,3,F,CC,EP,D
10:59:08,INDF,RG,6350,7,D,PD,EP,D
10:59:08,INDF,RG,6350,29,F,ZP,EP,D
10:59:08,INDF,RG,6350,1,D,XC,EP,D
10:59:08,INDF,RG,6350,1,F,CS,EP,D
10:59:08,INDF,RG,6350,25,D,YP,EP,D
10:59:08,INDF,RG,6350,8,F,ZP,EP,D
10:58:09,INDF,RG,6350,1,F,ZP,DX,D
10:56:43,INDF,RG,6375,9,D,PD,YU,D
10:55:38,INDF,RG,6350,100,F,ZP,YU,D
10:55:37,INDF,RG,6350,2,F,ZP,DX,D
10:55:35,INDF,RG,6350,64,F,ZP,YU,D
10:55:35,INDF,RG,6350,10,D,YP,YU,D
10:55:35,INDF,RG,6350,3,F,CS,YU,D
10:55:35,INDF,RG,6350,20,D,NI,YU,D
10:55:35,INDF,RG,6350,2,D,CC,YU,D
10:55:35,INDF,RG,6350,1,D,XC,YU,D
10:55:25,INDF,RG,6350,5,D,XC,YU,D
10:55:25,INDF,RG,6350,95,D,AR,YU,D
10:55:24,INDF,RG,6375,1,D,PD,YU,D
10:55:23,INDF,RG,6350,5,D,AR,YU,D
10:55:23,INDF,RG,6350,95,D,TF,YU,D
10:55:21,INDF,RG,6375,4,F,ZP,YU,D
10:53:02,INDF,RG,6350,1,D,TF,DX,D
10:52:41,INDF,RG,6350,1,D,TF,XC,D
10:50:30,INDF,RG,6350,1,D,TF,DX,D
10:50:21,INDF,RG,6375,23,F,ZP,YU,D
10:49:14,INDF,RG,6375,1,D,PD,YU,D
10:48:52,INDF,RG,6375,2,D,XC,YU,D
10:48:37,INDF,RG,6375,50,F,ZP,YU,D
10:48:36,INDF,RG,6350,2,D,TF,YU,D
10:48:36,INDF,RG,6350,1,D,YP,YU,D
10:48:36,INDF,RG,6350,1,F,AK,YU,D
10:48:36,INDF,RG,6350,1,D,XC,YU,D
10:48:36,INDF,RG,6350,1,D,TF,YU,D
10:48:36,INDF,RG,6350,1,D,CC,YU,D
10:48:36,INDF,RG,6350,1,D,PD,YU,D
10:48:36,INDF,RG,6350,3,F,CS,YU,D
10:48:36,INDF,RG,6350,2,D,KK,YU,D
10:48:36,INDF,RG,6350,1,D,YP,YU,D
10:48:36,INDF,RG,6350,50,D,HP,YU,D
10:48:36,INDF,RG,6350,5,D,AG,YU,D
10:48:36,INDF,RG,6350,2,D,PD,YU,D
10:48:36,INDF,RG,6350,15,D,YU,YU,D
10:48:36,INDF,RG,6350,10,D,LG,YU,D
10:48:36,INDF,RG,6350,4,D,CC,YU,D
10:48:20,INDF,RG,6375,4,D,PD,YU,D
10:48:15,INDF,RG,6350,6,D,CC,YU,D
10:48:15,INDF,RG,6350,2,D,LG,YU,D
10:48:15,INDF,RG,6350,1,D,SQ,YU,D
10:48:15,INDF,RG,6350,5,D,XC,YU,D
10:48:15,INDF,RG,6350,1,D,DR,YU,D
10:48:15,INDF,RG,6350,10,D,CC,YU,D
10:48:15,INDF,RG,6350,5,D,YP,YU,D
10:48:15,INDF,RG,6350,16,D,XL,YU,D
10:48:15,INDF,RG,6350,2,F,CS,YU,D
10:48:15,INDF,RG,6350,1,D,CC,YU,D
10:48:15,INDF,RG,6350,8,D,NI,YU,D
10:48:15,INDF,RG,6350,2,D,CC,YU,D
10:48:15,INDF,RG,6350,5,D,NI,YU,D
10:48:15,INDF,RG,6350,14,D,YU,YU,D
10:48:15,INDF,RG,6350,5,D,NI,YU,D
10:48:15,INDF,RG,6350,2,F,CS,YU,D
10:48:15,INDF,RG,6350,1,D,NI,YU,D
10:48:15,INDF,RG,6350,5,D,CC,YU,D
10:48:15,INDF,RG,6350,1,D,XC,YU,D
10:48:15,INDF,RG,6350,2,D,NI,YU,D
10:48:15,INDF,RG,6350,1,D,NI,YU,D
10:48:15,INDF,RG,6350,5,D,YP,YU,D
10:48:07,INDF,RG,6350,45,D,YP,YU,D
10:48:07,INDF,RG,6350,1,F,AK,YU,D
10:48:07,INDF,RG,6350,6,D,YP,YU,D
10:48:07,INDF,RG,6350,5,D,YP,YU,D
10:48:07,INDF,RG,6350,10,D,PD,YU,D
10:48:07,INDF,RG,6350,10,D,GR,YU,D
10:48:07,INDF,RG,6350,3,D,YP,YU,D
10:48:07,INDF,RG,6350,2,D,CC,YU,D
10:48:07,INDF,RG,6350,5,D,GR,YU,D
10:48:07,INDF,RG,6350,2,F,CS,YU,D
10:48:07,INDF,RG,6350,11,D,IF,YU,D
10:48:00,INDF,RG,6375,20,F,ZP,YU,D
10:48:00,INDF,RG,6375,12,F,ZP,CC,F
10:48:00,INDF,RG,6350,100,D,IF,YU,D
10:47:54,INDF,RG,6375,1,F,AK,CC,F
10:47:50,INDF,RG,6375,2,D,NI,CC,F
10:47:47,INDF,RG,6350,1,D,IF,DX,D
10:47:43,INDF,RG,6350,100,D,IF,YU,D
10:47:40,INDF,RG,6350,100,D,IF,YU,D
10:46:30,INDF,RG,6350,1,D,IF,PD,D
10:45:15,INDF,RG,6375,8,F,ZP,CC,F
10:45:15,INDF,RG,6375,1,F,AK,CC,F
10:45:09,INDF,RG,6350,1,D,IF,DX,D
10:44:20,INDF,RG,6375,1,D,CC,CC,F
10:42:36,INDF,RG,6350,1,D,IF,DX,D
10:42:00,INDF,RG,6375,24,D,YU,CC,F
10:42:00,INDF,RG,6375,4,D,YU,SQ,D
10:41:32,INDF,RG,6375,10,D,AG,SQ,D
10:40:25,INDF,RG,6375,8,F,ZP,SQ,D
10:40:12,INDF,RG,6375,5,D,NI,SQ,D
10:40:06,INDF,RG,6350,1,D,IF,DX,D
10:39:56,INDF,RG,6350,25,D,IF,LG,D
10:38:45,INDF,RG,6375,1,F,AK,SQ,D
10:38:29,INDF,RG,6375,2,D,SQ,SQ,D
10:38:29,INDF,RG,6375,2,D,SQ,AK,F
10:38:29,INDF,RG,6375,6,D,SQ,ZP,F
10:37:52,INDF,RG,6375,1,D,PD,ZP,F
10:37:38,INDF,RG,6375,1,D,PD,ZP,F
10:37:27,INDF,RG,6350,1,D,IF,DX,D
10:37:10,INDF,RG,6375,3,D,NI,ZP,F
10:35:21,INDF,RG,6375,10,F,ZP,ZP,F
10:34:56,INDF,RG,6350,1,D,IF,DX,D
10:34:45,INDF,RG,6375,1,F,AK,ZP,F
10:33:19,INDF,RG,6350,1,D,IF,DH,D
10:33:09,INDF,RG,6350,1,D,IF,XC,D
10:32:15,INDF,RG,6350,1,D,IF,DX,D
10:31:50,INDF,RG,6375,15,D,NI,ZP,F
10:31:36,INDF,RG,6375,1,D,NI,ZP,F
10:30:32,INDF,RG,6375,1,D,NI,AK,F
10:30:21,INDF,RG,6375,35,F,ZP,AK,F
10:30:21,INDF,RG,6375,6,F,ZP,DX,F
10:30:12,INDF,RG,6350,50,D,IF,DX,D
10:29:35,INDF,RG,6350,2,D,IF,DX,D
10:29:00,INDF,RG,6375,17,D,YU,DX,F
10:29:00,INDF,RG,6375,11,D,YU,AK,F
10:28:24,INDF,RG,6375,7,D,YP,AK,F
10:28:18,INDF,RG,6375,69,F,ZP,AK,F
10:28:18,INDF,RG,6375,17,F,ZP,ZP,F
10:28:18,INDF,RG,6375,102,F,ZP,ZP,F
10:27:25,INDF,RG,6375,10,D,PD,ZP,F
10:27:24,INDF,RG,6375,5,D,XC,ZP,F
10:27:07,INDF,RG,6350,1,D,IF,DX,D
10:27:00,INDF,RG,6375,1,F,AK,ZP,F
